from,to,weight
4707477536,4707726912,0.15
4707477440,4707707584,0.3
4707477440,4707726912,0.15
4707477728,4707707776,0.3
4707477728,4707726912,0.15
4707477632,4707707584,0.3
4707477632,4707726912,0.15
4707477920,4707707776,0.3
4707477920,4707726912,0.15
4707477824,4707707584,0.3
4707477824,4707726912,0.15
4707478112,4707707776,0.3
4707478112,4707726912,0.15
4707478016,4707707584,0.3
4707478016,4707726912,0.15
4707478304,4707707776,0.3
4707478304,4707726912,0.15
4707478400,4707708640,0.3
4707478400,4707726096,0.15
4707478544,4707708784,0.3
4707478544,4707726096,0.15
4707478448,4707708640,0.3
4707478448,4707726096,0.15
4707478736,4707708784,0.3
4707478736,4707726096,0.15
4707478640,4707708640,0.3
4707478640,4707726096,0.15
4707478928,4707708784,0.3
4707478928,4707726096,0.15
4707478832,4707708640,0.3
4707478832,4707726096,0.15
4707479120,4707708784,0.3
4707479120,4707726096,0.15
4707479024,4707708640,0.3
4707479024,4707726096,0.15
4707479312,4707708784,0.3
4707479312,4707726096,0.15
4707479408,4707725904,0.3
4707479408,4707727200,0.15
4707491904,4707726240,0.3
4707491904,4707727200,0.15
4707479456,4707725904,0.3
4707479456,4707727200,0.15
4707492096,4707726240,0.3
4707492096,4707727200,0.15
4707492000,4707725904,0.3
4707492000,4707727200,0.15
4707492288,4707726240,0.3
4707492288,4707727200,0.15
4707492192,4707725904,0.3
4707492192,4707727200,0.15
4707492480,4707726240,0.3
4707492480,4707727200,0.15
4707492384,4707725904,0.3
4707492384,4707727200,0.15
4707492672,4707726240,0.3
4707492672,4707727200,0.15
4707218480,4707493008,0.5
4707218480,4707495888,0.25
4707218672,4707493200,0.5
4707218672,4707495888,0.25
4707218576,4707493008,0.5
4707218576,4707495888,0.25
4707218864,4707493200,0.5
4707218864,4707495888,0.25
4707218768,4707493008,0.5
4707218768,4707495888,0.25
4707219056,4707493200,0.5
4707219056,4707495888,0.25
4707218960,4707493008,0.5
4707218960,4707495888,0.25
4707219248,4707493200,0.5
4707219248,4707495888,0.25
4707219152,4707493008,0.5
4707219152,4707495888,0.25
4707219440,4707493200,0.5
4707219440,4707495888,0.25
4707218480,4707494064,0.5
4707218480,4707508432,0.25
4707218672,4707494208,0.5
4707218672,4707508432,0.25
4707218576,4707494064,0.5
4707218576,4707508432,0.25
4707218864,4707494208,0.5
4707218864,4707508432,0.25
4707218768,4707494064,0.5
4707218768,4707508432,0.25
4707219056,4707494208,0.5
4707219056,4707508432,0.25
4707218960,4707494064,0.5
4707218960,4707508432,0.25
4707219248,4707494208,0.5
4707219248,4707508432,0.25
4707219152,4707494064,0.5
4707219152,4707508432,0.25
4707219440,4707494208,0.5
4707219440,4707508432,0.25
4707218480,4707495072,0.5
4707218480,4707508528,0.25
4707218672,4707495216,0.5
4707218672,4707508528,0.25
4707218576,4707495072,0.5
4707218576,4707508528,0.25
4707218864,4707495216,0.5
4707218864,4707508528,0.25
4707218768,4707495072,0.5
4707218768,4707508528,0.25
4707219056,4707495216,0.5
4707219056,4707508528,0.25
4707218960,4707495072,0.5
4707218960,4707508528,0.25
4707219248,4707495216,0.5
4707219248,4707508528,0.25
4707219152,4707495072,0.5
4707219152,4707508528,0.25
4707219440,4707495216,0.5
4707219440,4707508528,0.25
4707219536,4707493008,0.5
4707219536,4707495888,0.25
4707219680,4707493200,0.5
4707219680,4707495888,0.25
4707219584,4707493008,0.5
4707219584,4707495888,0.25
4707219872,4707493200,0.5
4707219872,4707495888,0.25
4707219776,4707493008,0.5
4707219776,4707495888,0.25
4707220064,4707493200,0.5
4707220064,4707495888,0.25
4707219968,4707493008,0.5
4707219968,4707495888,0.25
4707220256,4707493200,0.5
4707220256,4707495888,0.25
4707220160,4707493008,0.5
4707220160,4707495888,0.25
4707220448,4707493200,0.5
4707220448,4707495888,0.25
4707219536,4707494064,0.5
4707219536,4707508432,0.25
4707219680,4707494208,0.5
4707219680,4707508432,0.25
4707219584,4707494064,0.5
4707219584,4707508432,0.25
4707219872,4707494208,0.5
4707219872,4707508432,0.25
4707219776,4707494064,0.5
4707219776,4707508432,0.25
4707220064,4707494208,0.5
4707220064,4707508432,0.25
4707219968,4707494064,0.5
4707219968,4707508432,0.25
4707220256,4707494208,0.5
4707220256,4707508432,0.25
4707220160,4707494064,0.5
4707220160,4707508432,0.25
4707220448,4707494208,0.5
4707220448,4707508432,0.25
4707219536,4707495072,0.5
4707219536,4707508528,0.25
4707219680,4707495216,0.5
4707219680,4707508528,0.25
4707219584,4707495072,0.5
4707219584,4707508528,0.25
4707219872,4707495216,0.5
4707219872,4707508528,0.25
4707219776,4707495072,0.5
4707219776,4707508528,0.25
4707220064,4707495216,0.5
4707220064,4707508528,0.25
4707219968,4707495072,0.5
4707219968,4707508528,0.25
4707220256,4707495216,0.5
4707220256,4707508528,0.25
4707220160,4707495072,0.5
4707220160,4707508528,0.25
4707220448,4707495216,0.5
4707220448,4707508528,0.25
4707218480,4707727344,0.3
4707218480,4707746672,0.15
4707218672,4707727536,0.3
4707218672,4707746672,0.15
4707218576,4707727344,0.3
4707218576,4707746672,0.15
4707218864,4707727536,0.3
4707218864,4707746672,0.15
4707218768,4707727344,0.3
4707218768,4707746672,0.15
4707219056,4707727536,0.3
4707219056,4707746672,0.15
4707218960,4707727344,0.3
4707218960,4707746672,0.15
4707219248,4707727536,0.3
4707219248,4707746672,0.15
4707219152,4707727344,0.3
4707219152,4707746672,0.15
4707219440,4707727536,0.3
4707219440,4707746672,0.15
4707218480,4707728400,0.3
4707218480,4707745856,0.15
4707218672,4707728544,0.3
4707218672,4707745856,0.15
4707218576,4707728400,0.3
4707218576,4707745856,0.15
4707218864,4707728544,0.3
4707218864,4707745856,0.15
4707218768,4707728400,0.3
4707218768,4707745856,0.15
4707219056,4707728544,0.3
4707219056,4707745856,0.15
4707218960,4707728400,0.3
4707218960,4707745856,0.15
4707219248,4707728544,0.3
4707219248,4707745856,0.15
4707219152,4707728400,0.3
4707219152,4707745856,0.15
4707219440,4707728544,0.3
4707219440,4707745856,0.15
4707218480,4707727392,0.3
4707218480,4707746960,0.15
4707218672,4707746000,0.3
4707218672,4707746960,0.15
4707218576,4707727392,0.3
4707218576,4707746960,0.15
4707218864,4707746000,0.3
4707218864,4707746960,0.15
4707218768,4707727392,0.3
4707218768,4707746960,0.15
4707219056,4707746000,0.3
4707219056,4707746960,0.15
4707218960,4707727392,0.3
4707218960,4707746960,0.15
4707219248,4707746000,0.3
4707219248,4707746960,0.15
4707219152,4707727392,0.3
4707219152,4707746960,0.15
4707219440,4707746000,0.3
4707219440,4707746960,0.15
4707219536,4707727344,0.3
4707219536,4707746672,0.15
4707219680,4707727536,0.3
4707219680,4707746672,0.15
4707219584,4707727344,0.3
4707219584,4707746672,0.15
4707219872,4707727536,0.3
4707219872,4707746672,0.15
4707219776,4707727344,0.3
4707219776,4707746672,0.15
4707220064,4707727536,0.3
4707220064,4707746672,0.15
4707219968,4707727344,0.3
4707219968,4707746672,0.15
4707220256,4707727536,0.3
4707220256,4707746672,0.15
4707220160,4707727344,0.3
4707220160,4707746672,0.15
4707220448,4707727536,0.3
4707220448,4707746672,0.15
4707219536,4707728400,0.3
4707219536,4707745856,0.15
4707219680,4707728544,0.3
4707219680,4707745856,0.15
4707219584,4707728400,0.3
4707219584,4707745856,0.15
4707219872,4707728544,0.3
4707219872,4707745856,0.15
4707219776,4707728400,0.3
4707219776,4707745856,0.15
4707220064,4707728544,0.3
4707220064,4707745856,0.15
4707219968,4707728400,0.3
4707219968,4707745856,0.15
4707220256,4707728544,0.3
4707220256,4707745856,0.15
4707220160,4707728400,0.3
4707220160,4707745856,0.15
4707220448,4707728544,0.3
4707220448,4707745856,0.15
4707219536,4707727392,0.3
4707219536,4707746960,0.15
4707219680,4707746000,0.3
4707219680,4707746960,0.15
4707219584,4707727392,0.3
4707219584,4707746960,0.15
4707219872,4707746000,0.3
4707219872,4707746960,0.15
4707219776,4707727392,0.3
4707219776,4707746960,0.15
4707220064,4707746000,0.3
4707220064,4707746960,0.15
4707219968,4707727392,0.3
4707219968,4707746960,0.15
4707220256,4707746000,0.3
4707220256,4707746960,0.15
4707220160,4707727392,0.3
4707220160,4707746960,0.15
4707220448,4707746000,0.3
4707220448,4707746960,0.15
4707493008,4707727344,0.3
4707493008,4707746672,0.15
4707493200,4707727536,0.3
4707493200,4707746672,0.15
4707493104,4707727344,0.3
4707493104,4707746672,0.15
4707493392,4707727536,0.3
4707493392,4707746672,0.15
4707493296,4707727344,0.3
4707493296,4707746672,0.15
4707493584,4707727536,0.3
4707493584,4707746672,0.15
4707493488,4707727344,0.3
4707493488,4707746672,0.15
4707493776,4707727536,0.3
4707493776,4707746672,0.15
4707493680,4707727344,0.3
4707493680,4707746672,0.15
4707493968,4707727536,0.3
4707493968,4707746672,0.15
4707494064,4707728400,0.3
4707494064,4707745856,0.15
4707494208,4707728544,0.3
4707494208,4707745856,0.15
4707494112,4707728400,0.3
4707494112,4707745856,0.15
4707494400,4707728544,0.3
4707494400,4707745856,0.15
4707494304,4707728400,0.3
4707494304,4707745856,0.15
4707494592,4707728544,0.3
4707494592,4707745856,0.15
4707494496,4707728400,0.3
4707494496,4707745856,0.15
4707494784,4707728544,0.3
4707494784,4707745856,0.15
4707494688,4707728400,0.3
4707494688,4707745856,0.15
4707494976,4707728544,0.3
4707494976,4707745856,0.15
4707495072,4707727392,0.3
4707495072,4707746960,0.15
4707495216,4707746000,0.3
4707495216,4707746960,0.15
4707495120,4707727392,0.3
4707495120,4707746960,0.15
4707495408,4707746000,0.3
4707495408,4707746960,0.15
4707495312,4707727392,0.3
4707495312,4707746960,0.15
4707495600,4707746000,0.3
4707495600,4707746960,0.15
4707495504,4707727392,0.3
4707495504,4707746960,0.15
4707495792,4707746000,0.3
4707495792,4707746960,0.15
4707495696,4707727392,0.3
4707495696,4707746960,0.15
4707508336,4707746000,0.3
4707508336,4707746960,0.15
4707220688,4707508672,0.5
4707220688,4707511552,0.25
4707220880,4707508864,0.5
4707220880,4707511552,0.25
4707220784,4707508672,0.5
4707220784,4707511552,0.25
4707221072,4707508864,0.5
4707221072,4707511552,0.25
4707220976,4707508672,0.5
4707220976,4707511552,0.25
4707221264,4707508864,0.5
4707221264,4707511552,0.25
4707221168,4707508672,0.5
4707221168,4707511552,0.25
4707221456,4707508864,0.5
4707221456,4707511552,0.25
4707221360,4707508672,0.5
4707221360,4707511552,0.25
4707238096,4707508864,0.5
4707238096,4707511552,0.25
4707220688,4707509728,0.5
4707220688,4707508720,0.25
4707220880,4707509872,0.5
4707220880,4707508720,0.25
4707220784,4707509728,0.5
4707220784,4707508720,0.25
4707221072,4707509872,0.5
4707221072,4707508720,0.25
4707220976,4707509728,0.5
4707220976,4707508720,0.25
4707221264,4707509872,0.5
4707221264,4707508720,0.25
4707221168,4707509728,0.5
4707221168,4707508720,0.25
4707221456,4707509872,0.5
4707221456,4707508720,0.25
4707221360,4707509728,0.5
4707221360,4707508720,0.25
4707238096,4707509872,0.5
4707238096,4707508720,0.25
4707220688,4707510736,0.5
4707220688,4707511840,0.25
4707220880,4707510880,0.5
4707220880,4707511840,0.25
4707220784,4707510736,0.5
4707220784,4707511840,0.25
4707221072,4707510880,0.5
4707221072,4707511840,0.25
4707220976,4707510736,0.5
4707220976,4707511840,0.25
4707221264,4707510880,0.5
4707221264,4707511840,0.25
4707221168,4707510736,0.5
4707221168,4707511840,0.25
4707221456,4707510880,0.5
4707221456,4707511840,0.25
4707221360,4707510736,0.5
4707221360,4707511840,0.25
4707238096,4707510880,0.5
4707238096,4707511840,0.25
4707238000,4707508672,0.5
4707238000,4707511552,0.25
4707238336,4707508864,0.5
4707238336,4707511552,0.25
4707238240,4707508672,0.5
4707238240,4707511552,0.25
4707238528,4707508864,0.5
4707238528,4707511552,0.25
4707238432,4707508672,0.5
4707238432,4707511552,0.25
4707238720,4707508864,0.5
4707238720,4707511552,0.25
4707238624,4707508672,0.5
4707238624,4707511552,0.25
4707238912,4707508864,0.5
4707238912,4707511552,0.25
4707238816,4707508672,0.5
4707238816,4707511552,0.25
4707239104,4707508864,0.5
4707239104,4707511552,0.25
4707238000,4707509728,0.5
4707238000,4707508720,0.25
4707238336,4707509872,0.5
4707238336,4707508720,0.25
4707238240,4707509728,0.5
4707238240,4707508720,0.25
4707238528,4707509872,0.5
4707238528,4707508720,0.25
4707238432,4707509728,0.5
4707238432,4707508720,0.25
4707238720,4707509872,0.5
4707238720,4707508720,0.25
4707238624,4707509728,0.5
4707238624,4707508720,0.25
4707238912,4707509872,0.5
4707238912,4707508720,0.25
4707238816,4707509728,0.5
4707238816,4707508720,0.25
4707239104,4707509872,0.5
4707239104,4707508720,0.25
4707238000,4707510736,0.5
4707238000,4707511840,0.25
4707238336,4707510880,0.5
4707238336,4707511840,0.25
4707238240,4707510736,0.5
4707238240,4707511840,0.25
4707238528,4707510880,0.5
4707238528,4707511840,0.25
4707238432,4707510736,0.5
4707238432,4707511840,0.25
4707238720,4707510880,0.5
4707238720,4707511840,0.25
4707238624,4707510736,0.5
4707238624,4707511840,0.25
4707238912,4707510880,0.5
4707238912,4707511840,0.25
4707238816,4707510736,0.5
4707238816,4707511840,0.25
4707239104,4707510880,0.5
4707239104,4707511840,0.25
4707220688,4707747104,0.3
4707220688,4707747152,0.15
4707220880,4707747296,0.3
4707220880,4707747152,0.15
4707220784,4707747104,0.3
4707220784,4707747152,0.15
4707221072,4707747296,0.3
4707221072,4707747152,0.15
4707220976,4707747104,0.3
4707220976,4707747152,0.15
4707221264,4707747296,0.3
4707221264,4707747152,0.15
4707221168,4707747104,0.3
4707221168,4707747152,0.15
4707221456,4707747296,0.3
4707221456,4707747152,0.15
4707221360,4707747104,0.3
4707221360,4707747152,0.15
4707238096,4707747296,0.3
4707238096,4707747152,0.15
4707220688,4707748160,0.3
4707220688,4707766624,0.15
4707220880,4707748304,0.3
4707220880,4707766624,0.15
4707220784,4707748160,0.3
4707220784,4707766624,0.15
4707221072,4707748304,0.3
4707221072,4707766624,0.15
4707220976,4707748160,0.3
4707220976,4707766624,0.15
4707221264,4707748304,0.3
4707221264,4707766624,0.15
4707221168,4707748160,0.3
4707221168,4707766624,0.15
4707221456,4707748304,0.3
4707221456,4707766624,0.15
4707221360,4707748160,0.3
4707221360,4707766624,0.15
4707238096,4707748304,0.3
4707238096,4707766624,0.15
4707220688,4707749168,0.3
4707220688,4707766720,0.15
4707220880,4707749312,0.3
4707220880,4707766720,0.15
4707220784,4707749168,0.3
4707220784,4707766720,0.15
4707221072,4707749312,0.3
4707221072,4707766720,0.15
4707220976,4707749168,0.3
4707220976,4707766720,0.15
4707221264,4707749312,0.3
4707221264,4707766720,0.15
4707221168,4707749168,0.3
4707221168,4707766720,0.15
4707221456,4707749312,0.3
4707221456,4707766720,0.15
4707221360,4707749168,0.3
4707221360,4707766720,0.15
4707238096,4707749312,0.3
4707238096,4707766720,0.15
4707238000,4707747104,0.3
4707238000,4707747152,0.15
4707238336,4707747296,0.3
4707238336,4707747152,0.15
4707238240,4707747104,0.3
4707238240,4707747152,0.15
4707238528,4707747296,0.3
4707238528,4707747152,0.15
4707238432,4707747104,0.3
4707238432,4707747152,0.15
4707238720,4707747296,0.3
4707238720,4707747152,0.15
4707238624,4707747104,0.3
4707238624,4707747152,0.15
4707238912,4707747296,0.3
4707238912,4707747152,0.15
4707238816,4707747104,0.3
4707238816,4707747152,0.15
4707239104,4707747296,0.3
4707239104,4707747152,0.15
4707238000,4707748160,0.3
4707238000,4707766624,0.15
4707238336,4707748304,0.3
4707238336,4707766624,0.15
4707238240,4707748160,0.3
4707238240,4707766624,0.15
4707238528,4707748304,0.3
4707238528,4707766624,0.15
4707238432,4707748160,0.3
4707238432,4707766624,0.15
4707238720,4707748304,0.3
4707238720,4707766624,0.15
4707238624,4707748160,0.3
4707238624,4707766624,0.15
4707238912,4707748304,0.3
4707238912,4707766624,0.15
4707238816,4707748160,0.3
4707238816,4707766624,0.15
4707239104,4707748304,0.3
4707239104,4707766624,0.15
4707238000,4707749168,0.3
4707238000,4707766720,0.15
4707238336,4707749312,0.3
4707238336,4707766720,0.15
4707238240,4707749168,0.3
4707238240,4707766720,0.15
4707238528,4707749312,0.3
4707238528,4707766720,0.15
4707238432,4707749168,0.3
4707238432,4707766720,0.15
4707238720,4707749312,0.3
4707238720,4707766720,0.15
4707238624,4707749168,0.3
4707238624,4707766720,0.15
4707238912,4707749312,0.3
4707238912,4707766720,0.15
4707238816,4707749168,0.3
4707238816,4707766720,0.15
4707239104,4707749312,0.3
4707239104,4707766720,0.15
4707508672,4707747104,0.3
4707508672,4707747152,0.15
4707508864,4707747296,0.3
4707508864,4707747152,0.15
4707508768,4707747104,0.3
4707508768,4707747152,0.15
4707509056,4707747296,0.3
4707509056,4707747152,0.15
4707508960,4707747104,0.3
4707508960,4707747152,0.15
4707509248,4707747296,0.3
4707509248,4707747152,0.15
4707509152,4707747104,0.3
4707509152,4707747152,0.15
4707509440,4707747296,0.3
4707509440,4707747152,0.15
4707509344,4707747104,0.3
4707509344,4707747152,0.15
4707509632,4707747296,0.3
4707509632,4707747152,0.15
4707509728,4707748160,0.3
4707509728,4707766624,0.15
4707509872,4707748304,0.3
4707509872,4707766624,0.15
4707509776,4707748160,0.3
4707509776,4707766624,0.15
4707510064,4707748304,0.3
4707510064,4707766624,0.15
4707509968,4707748160,0.3
4707509968,4707766624,0.15
4707510256,4707748304,0.3
4707510256,4707766624,0.15
4707510160,4707748160,0.3
4707510160,4707766624,0.15
4707510448,4707748304,0.3
4707510448,4707766624,0.15
4707510352,4707748160,0.3
4707510352,4707766624,0.15
4707510640,4707748304,0.3
4707510640,4707766624,0.15
4707510736,4707749168,0.3
4707510736,4707766720,0.15
4707510880,4707749312,0.3
4707510880,4707766720,0.15
4707510784,4707749168,0.3
4707510784,4707766720,0.15
4707511072,4707749312,0.3
4707511072,4707766720,0.15
